AnimalName,Breed,Age,Weight_kg,MedicalHistory,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,priority_score
Dog,Poodle,9.1,5.7,Chronic illness,Fever,Pain,Weakness,Vomiting,Lethargy,8
Dog,Yorkshire Terrier,2.2,5.0,Not vaccinated,Fever,Coughing,Death,Weight loss,Nasal Discharge,0
Dog,Beagle,5.2,22.8,Previous heart condition,Vomiting,Lethargy,Pain,Lying down,Anorexia,8
Dog,Boxer,0.5,18.2,Previous kidney disease,Diarrhea,Sneezing,Lethargy,Lethargy,Vomiting,8
Dog,German Shepherd,3.9,33.3,Not vaccinated,Anorexia,Diarrhea,Aneamia,Coughing,Lethargy,9
Dog,Beagle,11.1,21.1,Dental issues,Fever,Diarrhea,Coughing,Vomiting,Anorexia,8
Dog,Rottweiler,6.2,33.5,Skin conditions history,Diarrhea,Anorexia,Lethargy,Diarrhea,Pneumonia ,9
Dog,Boxer,5.6,16.3,No previous conditions,Lession on the skin,Slightly Swollen,Papules appear on teats anad udder,Fever,Milky Hard,7
Dog,Boxer,11.8,25.5,Vaccinated,Sneezing,Weight loss,Fever,Anorexia,Red eye,7
Dog,Rottweiler,12.4,41.1,Previous heart condition,Lack of flying,Lack of walking,Pains,Roughened,Dehydration,9
Dog,German Shepherd,14.7,24.8,Dental issues,Foul Smelling,Diarrhea,Colic,Bloody discharge,Blood Clots,10
Dog,Rottweiler,3.9,34.5,Recent surgery,Fever,Dyspnea,Coughing,Lethargy,Anorexia,10
Dog,German Shepherd,5.9,39.5,Parasite history,Headache,Pain,Pain,Coughing,Diphtherictic,7
Dog,Rottweiler,12.3,29.5,Dental issues,Fever,Reduce Reproductive potential,Agalactia,Loss of milk production,Sloughing of the tail,8
Dog,Boxer,8.5,17.3,Allergies,Vomiting,Anorexia,Gas,Weakness,Coughing,7
Dog,Beagle,5.7,29.4,Skin conditions history,Coughing,Coughing,Unable To Eat,Weakness,Sneezing,8
Dog,Rottweiler,9.8,29.3,Chronic illness,Distress,Weight loss,Pain,Vomiting,Week pulse,10
Dog,Rottweiler,7.1,44.3,Previous kidney disease,Weakness,Weakness,Diarrhea,Ruffled Appearance,Anorexia,8
Dog,Rottweiler,11.0,30.7,Skin conditions history,loss of appetite,diarrhea,ruffled feathers,Weight loss,Inability to absorb nutrients,0
Dog,Bulldog,9.2,18.1,Skin conditions history,Fever,Diarrhea,Depression,Scratches,Weight Loss,7
Dog,Yorkshire Terrier,9.1,3.1,Previous heart condition,Fever,Pneumonia ,Stand with head droping,Weight loss,Abnormal behaviour,9
Dog,Golden Retriever,7.5,33.0,No previous conditions,Fetopelvic dispropotion,Uteria inertia,Malpresentation,Death,Pains,10
Dog,Rottweiler,9.4,45.0,Dental issues,Eye redness,Frequent eye Infections,Crusty eye lashes and matting of eyelashes,foul smelling stools, increased passing gas,4
Dog,Bulldog,9.3,24.1,Previous kidney disease,Anorexia,Coughing,Weight loss,Lethargy,Coughing,8
Dog,Boxer,2.7,18.9,Allergies,Scratching,Restlessness,Kick,Nible at their wool,Lethargy,0
Dog,Yorkshire Terrier,9.8,9.0,Not vaccinated,Pain,Diarrhea,Fever,Swelling,Weight loss,7
Dog,Bulldog,8.9,27.2,Allergies,Gasping,coughing ,mild weakness,droopy wings,twisted neck,0
Dog,Mixed Breed,10.8,13.8,Chronic illness,Apathy,Cloacal pasting,Depression,Dilation of duodenum,Congestion,0
Dog,Boxer,2.9,20.9,No previous conditions,Weakness,Coughing,Vomiting,Vomiting,Recumbency,10
Dog,Beagle,8.0,19.9,Dental issues,Weakness,Pain,Diarrhea,Fever,Vomiting,8
Dog,Yorkshire Terrier,2.4,8.2,Dental issues,Swelling,Dysentery,Pain,Immediate death,Fever,10
Dog,Boxer,0.9,22.7,Chronic illness,Milk getting out more thick,red-colored,Milk getting out more watery,swollen,hot udder,7
Dog,Poodle,7.4,8.2,Dental issues,Fever,Diarrhea,Vomiting,Stomach cramps,Nausea,6
Dog,Golden Retriever,2.8,41.7,Recent surgery,Fever,Respiratory distress,Seizuers,Hyperesthesia,Sudden death,10
Dog,Rottweiler,8.3,33.3,Recent surgery,Fever,Head tilt,Fever,Depression,Weight loss,9
Dog,Mixed Breed,12.5,14.1,Parasite history,Dirty,Stained Wool,Tail shaking,Dullness,Foul Smelling,0
Dog,Boxer,12.0,23.7,Recent surgery,Coughing,Fever,Limping,Depression,Inflammed eye,8
Dog,Bulldog,11.7,23.3,Not vaccinated,Weakness,Pain,Sneezing,Anorexia,Anorexia,7
Dog,German Shepherd,9.1,30.1,Skin conditions history,Fever,Nasal discharge,Respiratory distress,Pox lesion,Pain,9
Dog,German Shepherd,0.5,35.0,Allergies,Vomiting,Lethargy,Pain,Diarrhea,Blood Clots,10
Dog,Rottweiler,12.4,24.2,Skin conditions history,Lesions on nose,Lesions on nose,Lesions in the nasal cavity,Nose Bleeds,Noisy Breathing,8
Dog,Boxer,12.9,18.0,Vaccinated,Diarrhea,Pain,Weakness,Fever,Lethargy,8
Dog,Poodle,8.3,8.8,No previous conditions,Lession on the skin,Jaundice,pain,Vomitting,Pneumonia ,10
Dog,Boxer,13.3,27.0,Recent surgery,Limping,Coughing,Fever,Inflammed eye,Depression,8
Dog,Bulldog,12.2,21.3,Dental issues,Diarrhea,Fever,Abdominal discomfort,Bloody droping,Lethargy,8
Dog,Poodle,3.8,5.2,Dental issues,Coughing,Fever,Lethargy,Weight loss,Watery Stool,6
Dog,Rottweiler,6.1,29.5,No previous conditions,Bloody in feather,Pain,Coughing,Weakness,Lethargy,0
Dog,Rottweiler,2.5,32.0,Skin conditions history,ruffled feathers,Weight loss,Hematuria,Weakness,Weakness,0
Dog,Rottweiler,7.4,30.3,Chronic illness,Tear production,Anversion to light,Bluish white opacity,Blindness,Pains,9
Dog,German Shepherd,9.9,28.1,Dental issues,Fever,Diarrhea,Swollen Abdomen,Vomiting,Difficulty in Breathing,10
Dog,Beagle,11.4,19.5,Allergies,Infection,Pain,Weakness,Coughing,Lethargy,8
Dog,German Shepherd,9.7,23.8,Previous heart condition,Egg production stops,Broody behavior,loss of appetite,Weight loss,Constipation,0
Dog,Boxer,11.9,20.5,Parasite history,Dry air,Nosebleed ,Nose picking,mild weakness,Trauma,7
Dog,Beagle,14.7,22.8,Previous kidney disease,Ulcers,Tarry Stool,Diarrhea,Back Pain,Enlarged lymph nodes,9
Dog,Mixed Breed,2.0,28.6,Parasite history,Facial Swelling,Bloody Drool,Foul Breath,Unable To Eat,Lossened Teeth,7
Dog,Golden Retriever,6.5,29.7,Skin conditions history,Pain,Weakness,Coughing,Weight loss,Pain,7
Dog,Poodle,3.0,5.0,No previous conditions,Pot belly,Coughing,Diarrhea,Lethargy,Coughing,6
Dog,Boxer,1.7,25.5,Previous heart condition,Enlarged lymph nodes or Swelling,Fever,Thrist and urination,Difficulty breathing,Weight loss,10
Dog,Mixed Breed,0.5,34.9,Recent surgery,Lethargy,Fever,Lethargy,Sneezing,Coughing,6
Dog,Rottweiler,0.5,34.4,Recent surgery,Vomiting,Lethargy,Lethargy,Pain,foul smelling stools,7
Dog,German Shepherd,11.8,39.3,Previous kidney disease,change their normal behaviour,Lameness,Pains,stop drinking,stop eating,9
Dog,Labrador Retriever,14.8,39.0,Allergies,Neurologic sign,Sneezing,Weakness,Decreased eyelid,Vomiting,8
Dog,Boxer,9.3,23.5,Chronic illness,Fever,Tiredness,Headache,Skin rashes,Pain,6
Dog,Beagle,5.6,26.7,Skin conditions history,Fever,Excession Salivation,Abnormal conformation,Ulcerated muscle,Ulcerated ear,8
Dog,Bulldog,1.5,28.6,Allergies,Diarrhea,Sneezing,Weight loss,Fever,Diarrhea,6
Dog,Beagle,10.0,23.7,Previous heart condition,Lethargy,Sneezing,Fever,Sharp Feather,Weight loss,7
Dog,Poodle,5.2,5.5,Allergies,Watery Eyes,Pain,Dullness,Lethargy,Coughing,7
Dog,Golden Retriever,10.0,45.0,Previous heart condition,Uteria inertia,Malpresentation,Fetopelvic dispropotion,Pains,Death,10
Dog,Labrador Retriever,3.4,33.1,Dental issues,fever,loss of appetite,rapid pulse and heart rates,lameness in affected leg,depression,9
Dog,Mixed Breed,2.2,30.3,Not vaccinated,Fetopelvic dispropotion,Uteria inertia,Despression,Death,Pains,10
Dog,Yorkshire Terrier,14.6,4.7,Not vaccinated,Discomfort,Diarrhea,Dry or dull hair,Grinding teeth,Pain,6
Dog,Labrador Retriever,1.6,41.5,Skin conditions history,Lethargy,Chronic eye inflamation,Fever,Neurologic abnormalities,Poor Appetite,9
Dog,Beagle,14.1,29.9,Not vaccinated,Fetopelvic dispropotion,Uteria inertia,Despression,Death,Pains,10
Dog,Yorkshire Terrier,9.7,5.3,Skin conditions history,Fetopelvic dispropotion,Uteria inertia,Malpresentation,Death,Pains,10
Dog,Bulldog,4.0,23.9,Previous kidney disease,Loss of appetite,Weight Loss,Rump,Fever,Lameness,7
Dog,Rottweiler,11.2,27.5,Previous heart condition,Rhinitis,Pneumonia ,abscessess,Torticollis,Septicemia,10
Dog,Mixed Breed,11.9,37.4,Chronic illness,Vomiting,diarrhea,Lethargy,Rough Hair coat,Anorexia,7
Dog,Mixed Breed,5.8,40.0,Recent surgery,Vomiting,Lethargy,Weakness,Anorexia,Lethargy,8
Dog,Boxer,1.6,26.6,Previous heart condition,Fever,Difficulty breathing,Thrist and urination,Weight loss,Enlarged lymph nodes or Swelling,10
Dog,Poodle,11.5,10.0,Previous heart condition,wheezing,Weakness,Lethargy,Anorexia,Urine retention,9
Dog,Yorkshire Terrier,4.5,7.9,Dental issues,Heavy Breathing,Yellow in beak,Tail_Bobbing,Weakness,Sleeping Excessively,0
Dog,Golden Retriever,7.8,30.0,Parasite history,Fluif Faeces on blood and muscle,Sudden Death,Blooody Fluid,Red Diarrhea,Faeces are streake with blood,10
Dog,German Shepherd,11.2,34.3,Recent surgery,Difficulty in breathing,Nasal Discharge,Lethargy,Coughing,Dyspnea,10
Dog,Bulldog,1.5,30.0,Skin conditions history,Fever,Pox lession on skin,Mortality varies,Nasal discharge,Skin reashes,8
Dog,Boxer,14.9,26.1,Chronic illness,Shallow breathing,Poor wool,Lepatomegaly,Weakness,Weight loss,9
Dog,Bulldog,11.1,15.7,Previous heart condition,Fever,weakened legs,los of the ability to walk,Mammary glads,Fluif filled blisters,9
Dog,Labrador Retriever,15.0,30.4,Parasite history,Inappentence,Coughing,Sneezing,Diarrhea,Ulcer on gum,7
Dog,Labrador Retriever,5.6,43.0,Previous kidney disease,Greenish-yellow nasal discharge,Lack of pigmentation,Vomiting,Lethargy,Pain on face,8
Dog,Mixed Breed,6.3,19.7,Previous kidney disease,Pain,Vomiting,Sneezing,Vomiting,Bony Lesion,8
Dog,Yorkshire Terrier,7.0,4.7,Not vaccinated,Fever,Diarrhea,Hind quarted soil,reduced appetite,Not eating,7
Dog,Mixed Breed,10.2,13.7,Vaccinated,Swelling on leg,Painfull,Nasal Discharge,Broken Bones,Nasal Discharge,10
Dog,Mixed Breed,6.2,26.1,Previous heart condition,Dullness,Lacrimation,Coughing,Diarrhea,Seizures,10
Dog,Labrador Retriever,9.5,32.6,Parasite history,loss of appetite,loss in weight,emaciation,diarrhoea,Weakness,7
Dog,Beagle,13.5,18.4,Chronic illness,Diarrhea,Pain,Sneezing,Weakness,Coughing,7
Dog,Beagle,1.8,20.7,Recent surgery,Pain,Wether restless,Diarrhea,Skin ulcer,Wound,8
Dog,Bulldog,7.7,14.8,Skin conditions history,Fever,Loss of appetite,Eyeproblem,Liver disease,Nuerological,9
Dog,German Shepherd,9.7,25.0,Dental issues,Respiratory distress,Fever,Pain,Nasal discharge,Pox lesion,10
Dog,Mixed Breed,5.1,25.7,No previous conditions,Diarrhea,Anorexia,Vomiting,Fever,Coughing,7
Dog,German Shepherd,5.3,35.0,Previous heart condition,Inability to digest,Coughing,Lethargy,Vomiting,Weight loss,8
Dog,Rottweiler,8.9,41.1,Chronic illness,Eye redness,Frequent eye Infections,Crusty eye lashes and matting of eyelashes,foul smelling stools, increased passing gas,4
Dog,Bulldog,2.9,16.2,Recent surgery,Fever,Chronic eye inflamation,Poor Appetite,Lethargy,Neurologic abnormalities,9
Dog,Beagle,3.2,29.5,Recent surgery,Poor coat apperence,Dehydration,Diarrhea,Weight loss,Vomiting,8
Dog,Mixed Breed,2.2,5.2,Dental issues,Hemopytsis,Diarrhea,Asymptomatic,Death,Epistaxis,10
Dog,Bulldog,0.8,19.6,Vaccinated,Poor growth,Short stature,Enlargement of bones,Lameness,Weigth bearing long bones,5
Dog,Bulldog,2.6,25.7,Previous heart condition,Vomiting,Sneezing,Head tilt,Coughing,Anorexia,8
Dog,Golden Retriever,7.2,27.7,Chronic illness,Weight loss,Vomiting,Vomiting,Vomiting,Pain,8
Dog,Rottweiler,7.1,44.7,Chronic illness,Diarrhea,Coughing,Weight loss,Lethargy,Weight loss,7
Dog,Mixed Breed,7.4,32.4,Allergies,Vomiting,Warm,Lethargy,Weakness,Weight loss,7
Dog,Beagle,16.3,25.4,No previous conditions,Lameness,Pains,change their normal behaviour,stop eating,stop drinking,9
Dog,Poodle,1.0,7.1,Skin conditions history,Weight loss,Vomiting,Weakness,Weight loss,Vomiting,8
Dog,Boxer,13.9,33.3,Not vaccinated,Bleeding in eye and skin,Lethargy,Vomiting,Blood in urine,Diarrhea,10
Dog,Yorkshire Terrier,2.1,3.5,Allergies,Signs in ewe,Sneezing,Lethargy,Pain,Weakness,7
Dog,Yorkshire Terrier,2.7,4.0,Previous kidney disease,Fetopelvic dispropotion,Uteria inertia,Malpresentation,Death,Pains,10
Dog,Labrador Retriever,7.4,28.6,Skin conditions history,Weakness,Weight loss,Diarrhea,Constant pacing,Diarrhea,8
Dog,Boxer,12.3,24.7,Recent surgery,Fever,Inflammed eye,Coughing,Depression,Limping,8
Dog,Beagle,13.2,23.4,Skin conditions history,Periodic vommiting,Dizzines,Anorexia,Sneezing,Lethargy,9
Dog,Bulldog,9.5,15.0,Chronic illness,Sneezing,Vomiting,Sneezing,Weakness,Weight loss,7
Dog,Bulldog,12.8,19.5,Recent surgery,Poor Body condition,Weakness,Weight loss,Sneezing,Weakness,8
Dog,Rottweiler,13.8,25.6,Skin conditions history,Diarrhea,Diarrhea,Weight loss,Vomiting,Pain,8
Dog,German Shepherd,3.6,39.7,Previous heart condition,Fever,Carcass decomposes,Weight loss,Diarrhea,Weakness,0
Dog,Poodle,7.5,3.2,Parasite history,Moist,Pains,Lameness,Loss of appetite,Red skin,7
Dog,Labrador Retriever,3.2,39.7,Previous kidney disease,Fever,Swelling  in the bite area,Lethargy,Limp,Pain,8
Dog,Golden Retriever,1.9,45.0,Allergies,Pain,stumbling,Pain,Diarrhea,Weakness,9
Dog,Bulldog,7.8,19.4,Dental issues,Coughing,Lethargy,Vomiting,Fever,Pain,8
Dog,Golden Retriever,0.5,32.0,Allergies,Vomiting,Coughing,Pain,Lethargy,Weight loss,8
Dog,German Shepherd,0.5,25.5,Vaccinated,Weakness,Coughing,Weakness,Weakness,Sneezing,8
Dog,Boxer,7.0,16.1,Chronic illness,Milk reduce,Coughing,Sneezing,Fever,Anorexia,8
Dog,Yorkshire Terrier,3.3,11.0,Skin conditions history,Fetopelvic dispropotion,Uteria inertia,Malpresentation,Death,Pains,10
Dog,Golden Retriever,12.6,33.1,Recent surgery,Vomiting,Weakness,Malpresentation,Vomiting,Vomiting,9
Dog,Mixed Breed,12.0,24.6,Previous heart condition,Swelling  in the bite area,Vomiting,Diarrhea,Fever,Diarrhea,9
Dog,Mixed Breed,1.0,29.0,Dental issues,Swelling on leg,Heat,Hardness,Redness,Pain,6
Dog,Rottweiler,12.3,45.0,Previous kidney disease,Weight loss,Pain,Pain,Body stiffness,Pain,8
Dog,Bulldog,7.6,15.1,Dental issues,Weakness,Weakness,Coughing,Scartch,Weakness,7
Dog,Poodle,13.1,6.7,Skin conditions history,Coughing,Diarrhea,Coughing,Sleeping Excessively,Urine retention,10
Dog,Yorkshire Terrier,2.5,7.0,Allergies,Crusting of the skin,lameness in affected leg,Vomiting,Nasal,Pain,7
Dog,Boxer,5.0,30.1,Allergies,Swelling of udder,change in milk,Swollen,Tender to touch,Pain,7
Dog,Poodle,4.6,7.1,Previous kidney disease,Dribbling of saliva,Pain,Pain,Anorexia,Sneezing,8
Dog,Beagle,12.7,22.0,Dental issues,Ulcers,Diarrhea,Back Pain,Tarry Stool,Enlarged lymph nodes,9
Dog,Golden Retriever,6.3,35.6,Parasite history,Sneezing,Pain,Diarrhea,Sneezing,Enlarged Thymus,7
Dog,Yorkshire Terrier,13.7,5.1,Recent surgery,Indigestion,Abdominal pain,Constipation,Diarrhea,Nausea,8
Dog,Yorkshire Terrier,9.3,7.5,Parasite history,Coughing,Lethargy,Coughing,Lethargy,Anorexia,8
Dog,Rottweiler,15.0,29.0,No previous conditions,Fever,Lethargy,Weight loss,Diarrhea,Fever,8
Dog,Mixed Breed,6.3,13.1,No previous conditions,Vomiting,Size of lesions vary,Diarrhea,Sneezing,Coughing,7
Dog,Poodle,7.2,3.1,No previous conditions,Diarrhea,Weight loss,Lethargy,Weakness,Lethargy,8
Dog,Mixed Breed,15.0,34.3,No previous conditions,Anorexia,Pain,Anorexia,Vomiting,Diarrhea,9
Dog,Bulldog,8.1,20.3,Chronic illness,Fever,Sneezing,Coughing,Oral lesion,Diarrhea,8
Dog,Boxer,9.9,28.4,Allergies,Weakness,Coughing,Diarrhea,Vomiting,Gas,8
Dog,Mixed Breed,1.5,14.2,Previous heart condition,Fever,Diarrhea,Sneezing,Stiffness,Severe weekness and depression,10
Dog,Bulldog,1.2,33.1,Dental issues,Sheep often bites,Fleece become thin,Loss of wool,Death,Pains,0
Dog,Poodle,7.5,3.9,Parasite history,Pyrexia,Oral lesion,Swelling,Lameness,Death,0
Dog,Yorkshire Terrier,5.5,6.9,Dental issues,Weight loss,Coughing,Anorexia,Diarrhea,Larynx,8
Dog,Rottweiler,9.5,26.4,Previous heart condition,Fever,Vomiting,Vomiting,Anorexia,Diarrhea,9
Dog,Rottweiler,1.2,36.1,Parasite history,Anorexia,Vomiting,Smell of ammonia,droopy wings,Weakness,0
Dog,Poodle,3.1,7.5,Parasite history,Anorexia,Fever,Lethargy,Diarrhea,Weight loss,8
Dog,Labrador Retriever,5.9,33.7,Allergies,Diarrhea,Pain,Lethargy,Diarrhea,Fever,8
Dog,Poodle,7.5,5.5,Chronic illness,Swelling of face or leg,Pains,Coughing,Depression,Fever,9
Dog,Mixed Breed,8.2,20.1,Previous kidney disease,swollen lymph nodes,Pain,Pain,Weakness,Tremor,9
Dog,Boxer,7.0,20.3,Not vaccinated,Anorexia,Fever,Fever,muscular spasms,Weakness,10
Dog,German Shepherd,4.5,42.7,Chronic illness,Coughing,Pain,Fever,Weight loss,Anorexia,8
Dog,Boxer,4.3,22.9,Recent surgery,Strong cough,Diarrhea,Vomiting,Diarrhea,Coughing,8
Dog,Yorkshire Terrier,12.7,4.7,Skin conditions history,Blindness,Nasal Discharge,Loss of appetite,Lethargy,Swelling,10
Dog,Yorkshire Terrier,15.0,6.6,Skin conditions history,Pain,Sneezing,Difficulty in rising,Sneezing,Sneezing,7
Dog,Poodle,5.3,9.4,Allergies,loss of appetite,diarrhea,swollen purple wattle,Swollen comb,Lameness,0
Dog,Beagle,1.0,21.2,Recent surgery,Fever,Loss of Appetite,Scartches,Death,Pains,10
Dog,Rottweiler,1.9,37.4,No previous conditions,Fever,Swelling,loss of appetite,Anorexia,Weight Loss,8
Dog,Golden Retriever,12.8,29.8,Vaccinated,Fever,Weight gain,Respiratory distress,Mucous discharge,Reduce feed,10
Dog,Labrador Retriever,10.2,28.4,Previous heart condition,Pain,Lethargy,Anorexia,Anorexia,Fever,9
Dog,Poodle,8.7,3.7,Skin conditions history,Lameness,Death,Oral lesion,Pyrexia,Swelling,10
Dog,Golden Retriever,8.8,42.8,Skin conditions history,Fever,Weight loss,Lethargy,"Bumps(black,grey or red)",Tear production,7
Dog,German Shepherd,8.9,31.5,Vaccinated,Lethargy,Weakness,Anorexia,Weight loss,Weight loss,8
Dog,Beagle,1.9,28.7,Previous heart condition,Coughing,Coughing,Coughing,Anorexia,Coughing,9
Dog,German Shepherd,12.8,42.1,Previous kidney disease,Restlessness,Weakness,Blue straws,Death,Pain,10
Dog,Boxer,9.1,17.0,Chronic illness,Diarrhea,Weight loss,Anorexia,Diarrhea,Difficulty in Walk,8
Dog,Beagle,10.8,24.3,Vaccinated,Vitamin and minerals defiency,Diarrhea,Sneezing,Pain,Coughing,7
Dog,Bulldog,3.3,24.7,Parasite history,Depression,Swelling of face or leg,Fever,Pains,Poor Appetite,8
Dog,German Shepherd,7.8,37.6,Dental issues,Pain,Vomiting,Sneezing,Lethargy,Vomiting,7
Dog,German Shepherd,5.5,38.6,Chronic illness,Abortion,Mummification,Stillbirth,Weak kids,Pain,0
Dog,Bulldog,6.0,21.3,Not vaccinated,Sneezing,Weight loss,Overweight,Inflammed eye,Fever,6
Dog,Boxer,13.8,25.0,Skin conditions history,Coughing,Pain,Coughing,Coughing,Fever,8
Dog,Bulldog,14.7,22.6,Recent surgery,Misshapen Beak,Vomiting,Pain,Lethargy,Coughing,0
Dog,Rottweiler,6.2,32.7,Not vaccinated,Pain,Fever,Lethargy,Vomiting,Pain,8
Dog,German Shepherd,8.7,34.4,No previous conditions,Muscle weakness,Diarrhea,Gasping,Pain,Nervousness,10
Dog,Yorkshire Terrier,7.8,9.6,Dental issues,Fever,Diarrhea,Anorexia,Muscle Loss,Fever,7
Dog,Golden Retriever,13.5,32.5,Recent surgery,Vomiting,Vomiting,Weight loss,Vomiting,Pain,9
Dog,Mixed Breed,4.9,24.0,Recent surgery,Pain,Weight loss,Lethargy,Kicking at the belly,Diarrhea,9
Dog,Golden Retriever,5.7,45.0,No previous conditions,Weakness,Sneezing,Sudden Abortion,Diarrhea,Fever,8
Dog,Golden Retriever,7.2,26.6,Skin conditions history,Vomiting,Anorexia,Anorexia,Anorexia,Weakness,8
Dog,Labrador Retriever,3.1,28.5,Recent surgery,Radip onset,Stiff,Muscle Trembling,Weakness,Death,10
Dog,Bulldog,12.6,18.7,Previous heart condition,Vomiting,Diarrhea,Coughing,Sneezing,Pain,9
Dog,Bulldog,3.6,25.8,Previous kidney disease,Kid moratality,Emaciation,Weakness,Anemia,Diarrhea,0
Dog,Mixed Breed,1.4,27.2,Chronic illness,mild weakness,Dry air,Nosebleed ,Trauma,Nose picking,8
Dog,Poodle,0.5,6.1,Previous heart condition,Larynx,Fever,Sneezing,Weight loss,Weight loss,9
Dog,Bulldog,11.2,23.2,Parasite history,Abdominal pain,Diarrhea,Severe weekness and depression,Fever,Stiffness,9
Dog,Boxer,7.9,26.6,Allergies,Coughing,Pain,Weight loss,Weight loss,Pain,7
Dog,German Shepherd,1.1,35.2,No previous conditions,Poor wool,Loss of Appetite,Lameness,Small size,Poor Body condition,0
Dog,Labrador Retriever,0.8,35.9,Recent surgery,Tremor,Vomitting,Fever,Lethargy,Weakness,9
Dog,Beagle,14.4,19.5,Allergies,Lethargy,Vomiting,Anorexia,Anorexia,Weakness,9
Dog,German Shepherd,12.3,44.4,Allergies,Fever,Animal become lame,Prostrat,Painfull Swalling,Lameness,10
Dog,Beagle,6.6,20.6,Parasite history,Coughing,Lethargy,Weight loss,Pain,Fever,8
Dog,Yorkshire Terrier,1.0,5.0,Recent surgery,Pain,Lethargy,Vomiting,Fever,Sores on lower leg and teats,8
Dog,German Shepherd,10.9,45.0,Allergies,Coughing,Enteritis,Weight loss,Halitosis,Air sacculitis,0
Dog,Poodle,11.3,4.8,Skin conditions history,Coughing,Vomiting,Anorexia,Puffed_up Feather,Pain,0
Dog,Golden Retriever,1.4,39.9,Skin conditions history,Weakness,Fever,Weakness,Weight loss,Lethargy,8
Dog,Beagle,10.8,20.8,Previous kidney disease,Fever,Pneumonia ,Stand with head droping,Weight loss,Abnormal behaviour,10
Dog,Rottweiler,7.6,33.4,Parasite history,Pain,Weight loss,Weakness,Anorexia,Weakness,8
Dog,German Shepherd,6.0,42.3,Dental issues,Effort to breath,Vomiting,Fever,Fever,Lethargy,10
Dog,Bulldog,4.5,20.9,Previous kidney disease,Loss of appetite,Rump,Lameness,Weight Loss,Fever,8
Dog,Rottweiler,9.8,32.2,Recent surgery,Pain,Sneezing,Vomiting,Weight loss,Lethargy,8
Dog,Bulldog,8.8,16.9,Previous heart condition,Animal stop feed,Dull,Decrease in milk production,Hind quarted soil,Fever,8
Dog,Bulldog,2.7,22.7,Allergies,frequent yawning,Anorexia,Weakness,Diarrhea,Sneezing,6
Dog,Bulldog,6.0,17.0,Vaccinated,Fever,Distress,Trembling,Staggering,Convulsion,10
Dog,German Shepherd,12.6,38.5,Skin conditions history,Achomotrica,Fever,Pain,Weight loss,Coughing,8
Dog,Golden Retriever,0.5,32.6,Allergies,Sneezing,Anorexia,Diarrhea,Sneezing,Anorexia,8
Dog,German Shepherd,9.1,36.6,Dental issues,Anorexia,Scaly patches of skin,Lethargy,Weight loss,Diarrhea,8
Dog,Rottweiler,0.5,34.6,Vaccinated,Vomiting,Diarrhea,Gas or bloating,Vomiting,dullness,10
